User number,Recency,Frequency,Moneytary,Cluster Label
101001674,0.038055555555555606,9.85576923076696e-05,0.006397071428571399,1
101001705,0.007611111111111146,0.000197115384615372,0.005686285714285699,1
101001712,0.09133333333333332,0.0,0.004264714285714248,0
101001713,0.09133333333333332,0.0,0.02598571428571425,0
101001717,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101001720,0.0,0.00029567307692307445,0.004646857142857097,1
101001735,0.10655555555555561,0.0,0.004264714285714248,0
101001741,0.0,0.000394230769230744,0.004264714285714248,1
101001745,0.0,0.0,0.02598571428571425,1
101001746,0.0,0.0,0.02598571428571425,1
101001755,0.0,0.00029567307692307445,0.004264714285714248,1
101001769,0.1141666666666667,0.0,0.004264714285714248,0
101001785,0.03044444444444439,9.85576923076696e-05,0.017257571428571396,1
101001791,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101001794,0.08372222222222224,0.0,0.032100000000000004,0
101001795,0.02283333333333331,0.002858173076923074,0.0022852142857142477,1
101001796,0.015222222222222222,0.000197115384615372,0.004264714285714248,1
101001812,0.04566666666666669,0.000197115384615372,0.011505047619047618,1
101001839,0.0989444444444444,0.0,0.008529428571428549,0
101001840,0.0989444444444444,0.0,0.008529428571428549,0
101001849,0.02283333333333331,0.000197115384615372,0.004264714285714248,1
101001882,0.02283333333333331,0.00029567307692307445,0.0031985357142856993,1
101001886,0.015222222222222222,0.000197115384615372,0.007107857142857097,1
101001893,0.015222222222222222,0.000394230769230744,0.0037174857142856996,1
101001916,0.038055555555555606,0.0,0.008529428571428549,1
101001929,0.03044444444444439,0.0,0.008529428571428549,1
101001941,0.04566666666666669,0.0,0.008529428571428549,1
101002009,0.0,0.0,0.02598571428571425,1
101002043,0.12938888888888886,0.0,0.004264714285714248,0
101002059,0.12177777777777778,0.0,0.02598571428571425,0
101002068,0.12177777777777778,0.0,0.02598571428571425,0
101002103,0.007611111111111146,0.00029567307692307445,0.004264714285714248,1
101002164,0.04566666666666669,0.0,0.004264714285714248,1
101002168,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101002187,0.0,0.0,0.008529428571428549,1
101002188,0.015222222222222222,0.00029567307692307445,0.0031985357142856993,1
101002198,0.08372222222222224,9.85576923076696e-05,0.0181823571428571,0
101002202,0.10655555555555561,0.0,0.008529428571428549,0
101002231,0.0,0.0,0.02598571428571425,1
101002252,0.0,0.0,0.008529428571428549,1
101002277,0.038055555555555606,0.0,0.004264714285714248,1
101002280,0.015222222222222222,9.85576923076696e-05,0.008529428571428549,1
101002311,0.1141666666666667,0.0,0.004264714285714248,0
101002316,0.03044444444444439,0.0,0.02598571428571425,1
101002327,0.1141666666666667,0.0,0.042800000000000005,0
101002344,0.015222222222222222,0.000197115384615372,0.005686285714285699,1
101002345,0.015222222222222222,0.000197115384615372,0.005686285714285699,1
101002362,0.1141666666666667,0.0,0.004264714285714248,0
101002364,0.1141666666666667,0.0,0.042800000000000005,0
101002386,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101002412,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101002414,0.04566666666666669,0.0,0.008529428571428549,1
101002435,0.06088888888888886,9.85576923076696e-05,0.004264714285714248,1
101002452,0.053277777777777764,0.000197115384615372,0.011505047619047618,1
101002459,0.07611111111111116,9.85576923076696e-05,0.004264714285714248,0
101002463,0.03044444444444439,0.0,0.001528571428571398,1
101002505,0.13699999999999996,0.0,0.042800000000000005,0
101002531,0.12177777777777778,0.0,0.004264714285714248,0
101002541,0.0989444444444444,9.85576923076696e-05,0.0050290000000000005,0
101002551,0.12938888888888886,0.0,0.004264714285714248,0
101002632,0.09133333333333332,0.0,0.042800000000000005,0
101002649,0.08372222222222224,0.0,0.008529428571428549,0
101002693,0.0,0.000394230769230744,0.004264714285714248,1
101002703,0.0,0.0015769230769230745,0.0279843214285714,1
101002714,0.053277777777777764,0.000197115384615372,0.004264714285714248,1
101002717,0.10655555555555561,0.0,0.02598571428571425,0
101002724,0.03044444444444439,0.00029567307692307445,0.004264714285714248,1
101002732,0.12177777777777778,0.0,0.008529428571428549,0
101002734,0.1141666666666667,0.0,0.008529428571428549,0
101002739,0.03044444444444439,0.000197115384615372,0.004774238095238083,1
101002743,0.02283333333333331,0.0,0.008529428571428549,1
101002768,0.06088888888888886,9.85576923076696e-05,0.004264714285714248,1
101002786,0.015222222222222222,0.000197115384615372,0.005686285714285699,1
101002794,0.04566666666666669,9.85576923076696e-05,0.004264714285714248,1
101002799,0.12938888888888886,0.0,0.004264714285714248,0
101002802,0.015222222222222222,9.85576923076696e-05,0.006397071428571399,1
101002808,0.09133333333333332,9.85576923076696e-05,0.004264714285714248,0
101002811,0.06088888888888886,9.85576923076696e-05,0.0021323571428570973,1
101002823,0.0,0.00029567307692307445,0.004264714285714248,1
101002826,0.038055555555555606,0.0,0.02598571428571425,1
101002827,0.038055555555555606,0.0,0.008529428571428549,1
101002849,0.0989444444444444,0.0,0.008529428571428549,0
101002852,0.03044444444444439,0.0,0.042800000000000005,1
101002877,0.007611111111111146,0.00029567307692307445,0.004264714285714248,1
101002878,0.1141666666666667,0.0,0.02598571428571425,0
101002895,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101002900,0.1141666666666667,0.0,0.004264714285714248,0
101002903,0.038055555555555606,0.0,0.042800000000000005,1
101002904,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101002965,0.02283333333333331,0.000197115384615372,0.004264714285714248,1
101002975,0.07611111111111116,0.0,0.032100000000000004,0
101002999,0.04566666666666669,0.0,0.008529428571428549,1
101003013,0.1141666666666667,0.0,0.004264714285714248,0
101003016,0.06088888888888886,9.85576923076696e-05,0.004264714285714248,1
101003035,0.1141666666666667,0.0,0.02598571428571425,0
101003042,0.12938888888888886,0.000197115384615372,0.004264714285714248,0
101003050,0.10655555555555561,0.0,0.02598571428571425,0
101003054,0.04566666666666669,0.0,0.02598571428571425,1
101003055,0.13699999999999996,0.0,0.02598571428571425,0
101003064,0.06088888888888886,0.0025625,0.0016253809523809322,1
101003065,0.10655555555555561,0.0,0.02598571428571425,0
101003066,0.053277777777777764,0.0,0.02598571428571425,1
101003101,0.1141666666666667,0.0,0.008529428571428549,0
101003103,0.015222222222222222,0.000197115384615372,0.005686285714285699,1
101003104,0.09133333333333332,9.85576923076696e-05,0.004264714285714248,0
101003119,0.08372222222222224,0.0,0.008529428571428549,0
101003120,0.08372222222222224,0.0,0.008529428571428549,0
101003128,0.0989444444444444,9.85576923076696e-05,0.004264714285714248,0
101003129,0.12938888888888886,0.0,0.02598571428571425,0
101003130,0.02283333333333331,0.0,0.004264714285714248,1
101003134,0.07611111111111116,0.0,0.0550285714285714,0
101003156,0.1141666666666667,0.0,0.02598571428571425,0
101003176,0.06850000000000006,0.0,0.032100000000000004,0
101003178,0.06850000000000006,0.0,0.0550285714285714,0
101003193,0.038055555555555606,9.85576923076696e-05,0.006397071428571399,1
101003211,0.053277777777777764,0.000197115384615372,0.004264714285714248,1
101003261,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101003271,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101003277,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101003320,0.0,0.00029567307692307445,0.004264714285714248,1
101003322,0.02283333333333331,0.000394230769230744,0.0037174857142856996,1
101003337,0.038055555555555606,0.0,0.008529428571428549,1
101003349,0.0,0.00029567307692307445,0.004264714285714248,1
101003368,0.07611111111111116,9.85576923076696e-05,0.004264714285714248,0
101003378,0.038055555555555606,0.000197115384615372,0.007107857142857097,1
101003396,0.12177777777777778,0.0,0.02598571428571425,0
101003406,0.015222222222222222,0.000197115384615372,0.005686285714285699,1
101003421,0.015222222222222222,0.0,0.02598571428571425,1
101003423,0.0,9.85576923076696e-05,0.004264714285714248,1
101003447,0.06850000000000006,0.000197115384615372,0.0033526666666666314,0
101003479,0.08372222222222224,0.0,0.032100000000000004,0
101003490,0.053277777777777764,0.000197115384615372,0.004264714285714248,1
101003491,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101003492,0.015222222222222222,0.000197115384615372,0.0028431428571428496,1
101003495,0.04566666666666669,0.0,0.004264714285714248,1
101003499,0.03044444444444439,0.00029567307692307445,0.004264714285714248,1
101003503,0.1141666666666667,0.0,0.02598571428571425,0
101003525,0.1141666666666667,0.0,0.008529428571428549,0
101003540,0.03044444444444439,0.000394230769230744,0.0037174857142856996,1
101003544,0.0,0.0,0.02598571428571425,1
101003552,0.0,0.00029567307692307445,0.004264714285714248,1
101003554,0.06088888888888886,9.85576923076696e-05,0.015125214285714249,1
101003563,0.053277777777777764,9.85576923076696e-05,0.006397071428571399,1
101003572,0.053277777777777764,0.000197115384615372,0.004264714285714248,1
101003588,0.0,0.000197115384615372,0.004264714285714248,1
101003605,0.12938888888888886,0.0,0.02598571428571425,0
101003608,0.1141666666666667,0.0,0.004264714285714248,0
101003611,0.02283333333333331,0.0,0.02598571428571425,1
101003622,0.007611111111111146,9.85576923076696e-05,0.006397071428571399,1
101003624,0.007611111111111146,0.0,0.008529428571428549,1
101003648,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101003652,0.04566666666666669,9.85576923076696e-05,0.006397071428571399,1
101003709,0.0,0.000197115384615372,0.005686285714285699,1
101003711,0.015222222222222222,0.0,0.008529428571428549,1
101003716,0.03044444444444439,0.00029567307692307445,0.004264714285714248,1
101003719,0.09133333333333332,9.85576923076696e-05,0.004264714285714248,0
101003744,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101003746,0.0,0.000394230769230744,0.0037174857142856996,1
101003750,0.04566666666666669,9.85576923076696e-05,0.004264714285714248,1
101003751,0.09133333333333332,9.85576923076696e-05,0.004264714285714248,0
101003784,0.09133333333333332,9.85576923076696e-05,0.004264714285714248,0
101003794,0.10655555555555561,0.0,0.008529428571428549,0
101003797,0.04566666666666669,0.000197115384615372,0.004264714285714248,1
101003799,0.0,0.000394230769230744,0.004264714285714248,1
101003805,0.06850000000000006,0.0,0.008529428571428549,0
101003863,0.07611111111111116,0.0,0.008529428571428549,0
101003864,0.0,0.000197115384615372,0.005686285714285699,1
101003867,0.0,0.24284615384615388,0.000372006015037561,1
101003880,0.02283333333333331,9.85576923076696e-05,0.006397071428571399,1
101003892,0.0,0.000394230769230744,0.004264714285714248,1
101003903,0.10655555555555561,0.0,0.008529428571428549,0
101003916,0.12177777777777778,0.0,0.02598571428571425,0
101003928,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101003929,0.007611111111111146,0.00029567307692307445,0.004264714285714248,1
101003936,0.10655555555555561,0.0,0.008529428571428549,0
101003947,0.007611111111111146,9.85576923076696e-05,0.01375714285714285,1
101003955,0.02283333333333331,0.0,0.008529428571428549,1
101003960,0.09133333333333332,0.0,0.02598571428571425,0
101003962,0.09133333333333332,9.85576923076696e-05,0.0021323571428570973,0
101003970,0.1141666666666667,0.0,0.02598571428571425,0
101003986,0.0,0.000197115384615372,0.004264714285714248,1
101004016,0.015222222222222222,0.000394230769230744,0.0035646285714285484,1
101004040,0.08372222222222224,9.85576923076696e-05,0.006397071428571399,0
101004050,0.09133333333333332,0.000197115384615372,0.000152857142857097,0
101004059,0.0,0.0,0.02598571428571425,1
101004061,0.12938888888888886,0.0,0.004264714285714248,0
101004071,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101004084,0.015222222222222222,0.0,0.02598571428571425,1
101004085,0.0989444444444444,0.0,0.008529428571428549,0
101004093,0.007611111111111146,0.00029567307692307445,0.009694964285714248,1
101004101,0.10655555555555561,9.85576923076696e-05,0.006397071428571399,0
101004106,0.10655555555555561,9.85576923076696e-05,0.006397071428571399,0
101004112,0.1141666666666667,9.85576923076696e-05,0.006397071428571399,0
101004119,0.015222222222222222,0.00029567307692307445,0.0031985357142856993,1
101004126,0.0,0.000197115384615372,0.004264714285714248,1
101004158,0.12938888888888886,0.0,0.02598571428571425,0
101004176,0.03044444444444439,9.85576923076696e-05,0.0021323571428570973,1
101004186,0.0,0.000394230769230744,0.004264714285714248,1
101004188,0.007611111111111146,0.0,0.008529428571428549,1
101004192,0.015222222222222222,0.000197115384615372,0.004264714285714248,1
101004212,0.12177777777777778,0.0,0.004264714285714248,0
101004218,0.007611111111111146,0.00029567307692307445,0.004264714285714248,1
101004230,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101004241,0.015222222222222222,0.000394230769230744,0.004264714285714248,1
101004253,0.015222222222222222,0.000394230769230744,0.0037174857142856996,1
101004259,0.12177777777777778,0.0,0.008529428571428549,0
101004260,0.053277777777777764,9.85576923076696e-05,0.006397071428571399,1
101004271,0.07611111111111116,0.000197115384615372,0.0028431428571428496,0
101004281,0.03044444444444439,0.0,0.008529428571428549,1
101004284,0.06088888888888886,0.000197115384615372,0.004264714285714248,1
101004296,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101004305,0.12177777777777778,0.0,0.008529428571428549,0
101004352,0.13699999999999996,0.0,0.02598571428571425,0
101004395,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101004402,0.03044444444444439,9.85576923076696e-05,0.01375714285714285,1
101004421,0.10655555555555561,0.0,0.008529428571428549,0
101004422,0.12177777777777778,0.0,0.02598571428571425,0
101004432,0.02283333333333331,0.000197115384615372,0.005686285714285699,1
101004452,0.03044444444444439,0.00029567307692307445,0.004264714285714248,1
101004467,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101004500,0.007611111111111146,0.0,0.008529428571428549,1
101004539,0.03044444444444439,0.000197115384615372,0.0028431428571428496,1
101004541,0.06088888888888886,0.0,0.02598571428571425,1
101004542,0.10655555555555561,0.0,0.02598571428571425,0
101004557,0.10655555555555561,0.0,0.004264714285714248,0
101004558,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101004562,0.07611111111111116,9.85576923076696e-05,0.004264714285714248,0
101004578,0.03044444444444439,0.0,0.02598571428571425,1
101004579,0.06088888888888886,9.85576923076696e-05,0.004264714285714248,1
101004580,0.12177777777777778,0.0,0.004264714285714248,0
101004589,0.04566666666666669,0.0,0.008529428571428549,1
101004603,0.03044444444444439,0.000394230769230744,0.003411771428571398,1
101004629,0.04566666666666669,9.85576923076696e-05,0.004264714285714248,1
101004630,0.10655555555555561,0.0,0.02598571428571425,0
101004641,0.02283333333333331,0.000197115384615372,0.0028431428571428496,1
101004654,0.038055555555555606,0.0,0.02598571428571425,1
101004665,0.0,9.85576923076696e-05,0.006397071428571399,1
101004666,0.03044444444444439,0.00029567307692307445,0.004264714285714248,1
101004667,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101004677,0.04566666666666669,9.85576923076696e-05,0.006397071428571399,1
101004682,0.0989444444444444,0.0,0.004264714285714248,0
101004708,0.015222222222222222,0.000197115384615372,0.005686285714285699,1
101004709,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101004716,0.007611111111111146,0.0,0.042800000000000005,1
101004734,0.1141666666666667,0.0,0.004264714285714248,0
101004738,0.02283333333333331,0.00029567307692307445,0.0031985357142856993,1
101004740,0.02283333333333331,0.00029567307692307445,0.0031985357142856993,1
101004761,0.06088888888888886,9.85576923076696e-05,0.0028966428571428494,1
101004778,0.02283333333333331,0.0,0.008529428571428549,1
101004785,0.03044444444444439,9.85576923076696e-05,0.006397071428571399,1
101004787,0.0989444444444444,0.0,0.004264714285714248,0
101004791,0.02283333333333331,0.0,0.004264714285714248,1
101004793,0.0,0.0,0.02598571428571425,1
101004806,0.09133333333333332,0.0,0.02598571428571425,0
101004812,0.12177777777777778,0.0,0.02598571428571425,0
101004826,0.1141666666666667,0.0,0.008529428571428549,0
101004842,0.12177777777777778,9.85576923076696e-05,0.0021323571428570973,0
101004844,0.12938888888888886,9.85576923076696e-05,0.0021323571428570973,0
101004848,0.007611111111111146,0.0,0.004264714285714248,1
101004850,0.015222222222222222,0.000197115384615372,0.012926619047619015,1
101004865,0.12177777777777778,0.0,0.02598571428571425,0
101004866,0.12177777777777778,0.0,0.02598571428571425,0
101004872,0.0,0.000394230769230744,0.0331302571428571,1
101004873,0.02283333333333331,0.000197115384615372,0.005686285714285699,1
101004883,0.02283333333333331,0.0,0.008529428571428549,1
101004903,0.015222222222222222,0.0,0.02598571428571425,1
101004921,0.02283333333333331,9.85576923076696e-05,0.004264714285714248,1
101004945,0.06088888888888886,0.000197115384615372,0.006397071428571399,1
101004949,0.12938888888888886,9.85576923076696e-05,0.0028966428571428494,0
101004961,0.015222222222222222,0.0,0.02598571428571425,1
101004962,0.015222222222222222,0.0,0.02598571428571425,1
101004965,0.06088888888888886,0.0,0.004264714285714248,1
101004975,0.03044444444444439,9.85576923076696e-05,0.006397071428571399,1
101004978,0.07611111111111116,9.85576923076696e-05,0.004264714285714248,0
101005009,0.12938888888888886,0.0,0.004264714285714248,0
101005021,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101005028,0.038055555555555606,0.00029567307692307445,0.003580678571428549,1
101005046,0.08372222222222224,0.0,0.032100000000000004,0
101005049,0.007611111111111146,0.000197115384615372,0.004264714285714248,1
101005050,0.007611111111111146,0.000197115384615372,0.004264714285714248,1
101005068,0.09133333333333332,0.0,0.02598571428571425,0
101005095,0.053277777777777764,0.000197115384615372,0.0028431428571428496,1
101005096,0.12177777777777778,0.0,0.004264714285714248,0
101005105,0.06850000000000006,0.0,0.004264714285714248,0
101005108,0.06850000000000006,0.0,0.02598571428571425,0
101005115,0.0,0.00029567307692307445,0.004264714285714248,1
101005131,0.0,0.000197115384615372,0.005686285714285699,1
101005186,0.0,0.00029567307692307445,0.004264714285714248,1
101005188,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101005202,0.1141666666666667,0.0,0.008529428571428549,0
101005216,0.07611111111111116,0.0,0.008529428571428549,0
101005219,0.03044444444444439,0.00029567307692307445,0.004264714285714248,1
101005224,0.08372222222222224,0.0,0.032100000000000004,0
101005257,0.015222222222222222,9.85576923076696e-05,0.006397071428571399,1
101005269,0.07611111111111116,0.0,0.008529428571428549,0
101005298,0.007611111111111146,0.00029567307692307445,0.004264714285714248,1
101005325,0.02283333333333331,0.00029567307692307445,0.0031985357142856993,1
101005329,0.06088888888888886,0.0,0.02598571428571425,1
101005377,0.053277777777777764,9.85576923076696e-05,0.006397071428571399,1
101005389,0.09133333333333332,0.000394230769230744,0.058315000000000006,0
101005409,0.06088888888888886,0.000197115384615372,0.004264714285714248,1
101005434,0.0,0.000394230769230744,0.004264714285714248,1
101005453,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101005493,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101005537,0.1141666666666667,9.85576923076696e-05,0.006397071428571399,0
101005542,0.06088888888888886,0.0,0.02598571428571425,1
101005571,0.015222222222222222,0.0,0.042800000000000005,1
101005584,0.1141666666666667,0.0,0.02598571428571425,0
101005591,0.06850000000000006,0.0,0.02598571428571425,0
101005592,0.12177777777777778,0.0,0.008529428571428549,0
101005599,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101005615,0.0,0.0,0.008529428571428549,1
101005616,0.0,0.0,0.008529428571428549,1
101005617,0.10655555555555561,0.0,0.004264714285714248,0
101005625,0.015222222222222222,0.00029567307692307445,0.0031985357142856993,1
101005626,0.02283333333333331,0.00029567307692307445,0.0021323571428570973,1
101005628,0.015222222222222222,0.0,0.02598571428571425,1
101005629,0.07611111111111116,9.85576923076696e-05,0.004264714285714248,0
101005634,0.07611111111111116,0.0,0.004264714285714248,0
101005642,0.015222222222222222,0.000197115384615372,0.004264714285714248,1
101005655,0.0,0.0,0.008529428571428549,1
101005664,0.06850000000000006,0.000197115384615372,0.004264714285714248,0
101005672,0.12938888888888886,0.0,0.004264714285714248,0
101005678,0.007611111111111146,9.85576923076696e-05,0.006397071428571399,1
101005693,0.007611111111111146,0.000197115384615372,0.005686285714285699,1
101005716,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101005717,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101005721,0.015222222222222222,0.00029567307692307445,0.004264714285714248,1
101005729,0.03044444444444439,0.00029567307692307445,0.004264714285714248,1
101005740,0.0,0.000394230769230744,0.004264714285714248,1
101005744,0.12177777777777778,0.0,0.008529428571428549,0
101005751,0.053277777777777764,0.0,0.02598571428571425,1
101005761,0.015222222222222222,9.85576923076696e-05,0.006397071428571399,1
101005762,0.04566666666666669,0.000197115384615372,0.00434114285714285,1
101005763,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101005764,0.053277777777777764,0.0,0.042800000000000005,1
101005772,0.02283333333333331,0.00029567307692307445,0.004264714285714248,1
101005800,0.06088888888888886,0.000197115384615372,0.004264714285714248,1
101005803,0.12938888888888886,0.0,0.02598571428571425,0
101005806,0.13699999999999996,0.0,0.02598571428571425,0
101005820,0.10655555555555561,9.85576923076696e-05,0.006397071428571399,0
101005824,0.07611111111111116,0.0,0.001528571428571398,0
101005826,0.1141666666666667,0.0,0.008529428571428549,0
101005839,0.0989444444444444,0.0,0.02598571428571425,0
101005847,0.12938888888888886,9.85576923076696e-05,0.0028966428571428494,0
101005859,0.015222222222222222,0.000197115384615372,0.005686285714285699,1
101005889,0.007611111111111146,9.85576923076696e-05,0.006397071428571399,1
101005903,0.08372222222222224,9.85576923076696e-05,0.004264714285714248,0
101005925,0.08372222222222224,0.0,0.032100000000000004,0
